127.0.0.1 - - [07/Dec/2024:09:35:14 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:29 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:31 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1630
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:31 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1630
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:32 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1630
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:44 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:45 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:46 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:46 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:46 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:46 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:47 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:47 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:47 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:47 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:48 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:48 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:48 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:48 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:48 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:49 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:49 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:49 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:49 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:49 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:50 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:50 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:51 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:51 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:51 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:51 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:37:51 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:42:18 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1640
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:42:45 -0300] "POST /Sistema_de_Lixo/validacao.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:42:45 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1849
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:42:48 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:48:41 -0300] "GET /Sistema_de_Lixo/index.jsp HTTP/1.1" 200 1849
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:48:44 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 682
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:49:44 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 740
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:50:26 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:51:33 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 780
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:51:34 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 780
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:51:46 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 805
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:51:56 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 825
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:52:04 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 805
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:52:26 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 817
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:52:37 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 831
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:53:06 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 853
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:53:16 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 866
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:53:22 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 866
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:53:23 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 866
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:53:24 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 866
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:53:27 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:53:56 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:26 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:32 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:33 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:34 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:35 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:36 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:36 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:37 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:40 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:41 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:42 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:54:47 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:11 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:11 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:12 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:13 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:15 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:16 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:17 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:18 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:18 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:19 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:20 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:20 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:21 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:22 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:22 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:23 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 882
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:55:25 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 869
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:56:22 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 900
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:56:52 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:56:53 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:56:53 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:56:54 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:56:55 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [07/Dec/2024:09:56:55 -0300] "GET /Sistema_de_Lixo/update.jsp?id=8&rua=Julio%20de%20castilhos&numero=264&capacidade=50KG&finalidade=Seco HTTP/1.1" 200 916
